x,y
0.0,0.0
3.9130321559264125,0.24395804757058048
4.4130321559264125,0.7439580475705805
4.1630321559264125,0.4939580475705805
4.278292501019172,0.03978859433878579
4.778292501019172,0.5397885943387858
4.528292501019172,0.2897885943387858
19.89851939681014,0.9263110665442689
20.39851939681014,1.4263110665442689
20.14851939681014,1.1763110665442689
22.303363050345325,-1.9955325431637483
22.803363050345325,-1.4955325431637483
22.553363050345325,-1.7455325431637483
43.33665539381619,0.19525946612629574
43.83665539381619,0.6952594661262957
43.58665539381619,0.44525946612629574
50.4346602864649,-0.415467165892359
50.9346602864649,0.08453283410764101
50.6846602864649,-0.165467165892359
51.33220266029157,0.26484877094248005
51.83220266029157,0.76484877094248
51.58220266029157,0.51484877094248
52.62129162336035,0.2988249004974237
53.12129162336035,0.7988249004974237
52.87129162336035,0.5488249004974237
54.050981136029584,-0.9365746523566341
54.550981136029584,-0.43657465235663406
54.300981136029584,-0.6865746523566341
60.48988543024659,2.65486667646955
60.98988543024659,3.15486667646955
60.73988543024659,2.90486667646955
83.10895941342258,-1.340000318226917
83.60895941342258,-0.8400003182269169
83.35895941342258,-1.090000318226917
83.36223960057725,-1.6514615448336325
83.86223960057725,-1.1514615448336325
83.61223960057725,-1.4014615448336325
89.65710741779709,-1.9729951643457353
90.15710741779709,-1.4729951643457353
89.90710741779709,-1.7229951643457353
92.50144058034743,-2.699945557214074
93.00144058034743,-2.199945557214074
92.75144058034743,-2.449945557214074
92.61514742361884,-2.8279454828575643
93.11514742361884,-2.3279454828575643
92.86514742361884,-2.5779454828575643
95.36204204875916,-3.5903340842326976
95.86204204875916,-3.0903340842326976
95.61204204875916,-3.3403340842326976
113.30515387636412,-2.677674471021353
113.80515387636412,-2.177674471021353
113.55515387636412,-2.427674471021353
123.60426746435157,-3.8137001001274218
124.10426746435157,-3.3137001001274218
123.85426746435157,-3.5637001001274218
124.04004876205784,-4.378527466771349
124.54004876205784,-3.8785274667713487
124.29004876205784,-4.128527466771349
137.71450120052097,-4.462063420048613
138.21450120052097,-3.9620634200486133
137.96450120052097,-4.212063420048613
154.69219258918966,-7.814608343355873
155.19219258918966,-7.314608343355873
154.94219258918966,-7.564608343355873
161.72350887467198,-8.657925071930043
162.22350887467198,-8.157925071930043
161.97350887467198,-8.407925071930043
167.00548906631644,-5.915842092083397
167.50548906631644,-5.415842092083397
167.25548906631644,-5.665842092083397
168.08093155404953,-6.504003336164626
168.58093155404953,-6.004003336164626
168.33093155404953,-6.254003336164626
169.38063750378623,-5.40164501544822
169.88063750378623,-4.90164501544822
169.63063750378623,-5.15164501544822
175.03213407812677,-6.96987622202158
175.53213407812677,-6.46987622202158
175.28213407812677,-6.71987622202158
183.78888838897473,-7.413084984147354
184.28888838897473,-6.913084984147354
184.03888838897473,-7.163084984147354
186.6087692329132,-8.00176695029563
187.1087692329132,-7.501766950295631
186.8587692329132,-7.751766950295631
194.91728676352204,-6.217093740507088
195.41728676352204,-5.717093740507088
195.16728676352204,-5.967093740507088
200.51464843452138,-6.0188847991158045
201.01464843452138,-5.5188847991158045
200.76464843452138,-5.7688847991158045
209.38726172853413,-7.029271463288815
209.88726172853413,-6.529271463288815
209.63726172853413,-6.779271463288815
220.64725335777445,-4.634178874962937
221.14725335777445,-4.134178874962937
220.89725335777445,-4.384178874962937
252.42915872354223,-10.81322396150577
252.92915872354223,-10.31322396150577
252.67915872354223,-10.56322396150577
259.2672251624504,-12.318759220855206
259.7672251624504,-11.818759220855206
259.5172251624504,-12.068759220855206
272.98605333143183,-10.19333793316649
273.48605333143183,-9.69333793316649
273.23605333143183,-9.94333793316649
275.1650819515981,-11.116276640832607
275.6650819515981,-10.616276640832607
275.4150819515981,-10.866276640832607
286.52487445602804,-11.382620178366851
287.02487445602804,-10.882620178366851
286.77487445602804,-11.132620178366851
289.4095600691096,-11.540928045633889
289.9095600691096,-11.040928045633889
289.6595600691096,-11.290928045633889
291.3772113736276,-10.045318677610178
291.8772113736276,-9.545318677610178
291.6272113736276,-9.795318677610178
302.96614764319645,-9.805304466877784
303.46614764319645,-9.305304466877784
303.21614764319645,-9.555304466877784
307.6054460730356,-10.038968284814374
308.1054460730356,-9.538968284814374
307.8554460730356,-9.788968284814374
308.4091152643035,-9.063337084382189
308.9091152643035,-8.563337084382189
308.6591152643035,-8.813337084382189
309.5874013462821,-8.843412176976068
310.0874013462821,-8.343412176976068
309.8374013462821,-8.593412176976068
316.65308196104047,-7.00013759725934
317.15308196104047,-6.50013759725934
316.90308196104047,-6.75013759725934
319.7733715566583,-6.90888691155537
320.2733715566583,-6.40888691155537
320.0233715566583,-6.65888691155537
324.74373369698316,-5.882949329418282
325.24373369698316,-5.382949329418282
324.99373369698316,-5.632949329418282
325.52163506511874,-6.674161145036265
326.02163506511874,-6.174161145036265
325.77163506511874,-6.424161145036265
328.6900775438,-4.581210988815989
329.1900775438,-4.081210988815989
328.9400775438,-4.331210988815989
329.73220365879007,-4.341211070444777
330.23220365879007,-3.8412110704447766
329.98220365879007,-4.091211070444777
330.5850912572475,-4.903655566053181
331.0850912572475,-4.403655566053181
330.8350912572475,-4.653655566053181
338.9709723840783,-2.690450760773682
339.4709723840783,-2.190450760773682
339.2209723840783,-2.440450760773682
353.31851547418495,-3.0124683102388863
353.81851547418495,-2.5124683102388863
353.56851547418495,-2.7624683102388863
382.75133912166933,3.645015130309529
383.25133912166933,4.145015130309529
383.00133912166933,3.895015130309529
391.20626977343386,4.72158771171562
391.70626977343386,5.22158771171562
391.45626977343386,4.97158771171562
409.82606843362487,5.696183329750296
410.32606843362487,6.196183329750296
410.07606843362487,5.946183329750296
411.6396900295526,7.502172610567956
412.1396900295526,8.002172610567957
411.8896900295526,7.752172610567956
422.92131448241236,7.309698986362446
423.42131448241236,7.809698986362446
423.17131448241236,7.559698986362446
423.82299064798275,7.616292471685557
424.32299064798275,8.116292471685558
424.07299064798275,7.866292471685557
424.1209852159861,7.407909210479315
424.6209852159861,7.907909210479315
424.3709852159861,7.657909210479315
427.57913388282674,8.269221708647057
428.07913388282674,8.769221708647057
427.82913388282674,8.519221708647057
428.15533502941275,7.575557282222211
428.65533502941275,8.07555728222221
428.40533502941275,7.825557282222211
429.5374064163698,8.440960679709685
430.0374064163698,8.940960679709685
429.7874064163698,8.690960679709685
435.4233479862819,8.380385170719872
435.9233479862819,8.880385170719872
435.6733479862819,8.630385170719872
437.63291532017007,7.364725480822675
438.13291532017007,7.864725480822675
437.88291532017007,7.614725480822675
445.3957684809017,7.981221595467262
